selected,research_role,selection_category,material_id,structure_id,identifier,formula,a1_element,a2_element,b1_element,b2_element,a1_oxidation_state,a2_oxidation_state,b1_oxidation_state,b2_oxidation_state,decomposition_energy_per_atom,ensemble_mean,ensemble_std,error,goldschmidt_t,bartel_tau,site_group,magnetic_proxy,data_source
False,,,634701c4103349a28b1b4924,634701c4103349a28b1b4922,NbSrFeHfO6,NbSrFeHfO6,Nb,Sr,Fe,Hf,4.0,2.0,2.0,4.0,0.238969,0.24307435600000002,0.006369474318099571,0.004105356000000032,0.829079,4.01424,A:Nb-Sr|B:Fe-Hf,magnetic_B_proxy,Multinary_Oxides
False,,,634701c4660f1387211b493b,634701c4660f1387211b4939,HfNdInNiO6,HfNdInNiO6,Hf,Nd,In,Ni,4.0,3.0,3.0,2.0,0.142284,0.138634996,0.007952570998075403,-0.0036490039999999835,0.807651,4.00403,A:Hf-Nd|B:In-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,634701c6103349a28b1b4930,634701c6103349a28b1b492e,BaSmLaV_O6,BaSmLaVO6,Ba,Sm,La,V,2.0,2.0,3.0,5.0,0.15541,0.153751216,0.005589801058645108,-0.0016587839999999965,0.926743,3.76802,A:Ba-Sm|B:La-V,magnetic_B_proxy,Multinary_Oxides
False,,,634701c6103349a28b1b4935,634701c6103349a28b1b4933,LaSrEuV_O6,LaSrEuVO6,La,Sr,Eu,V,3.0,2.0,2.0,5.0,0.146053,0.096111684,0.003526190465936007,-0.049941315999999986,0.878004,3.68869,A:La-Sr|B:Eu-V,magnetic_B_proxy,Multinary_Oxides
False,,,634701c7103349a28b1b4939,634701c7103349a28b1b4937,GdMgGeNiO6,GdMgGeNiO6,Gd,Mg,Ge,Ni,3.0,2.0,4.0,3.0,0.138831,0.15291570000000002,0.011531812276537457,0.014084700000000006,0.863102,3.98678,A:Gd-Mg|B:Ge-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,634701c7660f1387211b4953,634701c7660f1387211b4951,CrLaSeZnO6,CrLaSeZnO6,Cr,La,Se,Zn,3.0,3.0,4.0,2.0,0.355919,0.37869161,0.0052031376567990215,0.022772610000000026,0.835751,3.52373,A:Cr-La|B:Se-Zn,other_B,Multinary_Oxides
False,,,634701ca660f1387211b4966,634701c9660f1387211b4964,BiDyHfNbO6,BiDyHfNbO6,Bi,Dy,Hf,Nb,3.0,2.0,4.0,3.0,0.416188,0.429174304,0.006510597973168838,0.012986304000000004,0.86257,3.94353,A:Bi-Dy|B:Hf-Nb,other_B,Multinary_Oxides
False,,,634701cb660f1387211b4976,634701cb660f1387211b4974,Nd2CeHfO6,Nd2CeHfO6,Nd,Nd,Ce,Hf,2.0,2.0,4.0,4.0,0.177905,0.17884415,0.009628508014957456,0.0009391499999999997,0.887919,4.15056,A:Nd-Nd|B:Ce-Hf,other_B,Multinary_Oxides
False,,,634701cd660f1387211b4983,634701cc660f1387211b4981,V_Y_MnSiO6,VYMnSiO6,V,Y,Mn,Si,2.0,3.0,3.0,4.0,0.184799,0.19032148399999999,0.012552121635439962,0.005522483999999994,0.857907,4.13209,A:V-Y|B:Mn-Si,magnetic_B_proxy,Multinary_Oxides
False,,,634701cf103349a28b1b4979,634701cf103349a28b1b4977,DyEuFeSbO6,DyEuFeSbO6,Dy,Eu,Fe,Sb,2.0,2.0,3.0,5.0,0.0296544,0.044925403399999994,0.008435767354074333,0.015271003399999993,0.933486,3.97152,A:Dy-Eu|B:Fe-Sb,magnetic_B_proxy,Multinary_Oxides
False,,,634701d0103349a28b1b497d,634701d0103349a28b1b497b,BiZrCoFeO6,BiZrCoFeO6,Bi,Zr,Co,Fe,3.0,4.0,2.0,3.0,0.076731,0.0863493516,0.002805419045774587,0.009618351600000005,0.820176,2.94949,A:Bi-Zr|B:Co-Fe,magnetic_B_proxy,Multinary_Oxides
False,,,634701d0103349a28b1b4985,634701d0103349a28b1b4983,BiNdCeGaO6,BiNdCeGaO6,Bi,Nd,Ce,Ga,3.0,3.0,3.0,3.0,0.226779,0.225572514,0.005389340744922331,-0.0012064860000000066,0.836397,3.84966,A:Bi-Nd|B:Ce-Ga,other_B,Multinary_Oxides
False,,,634701d4660f1387211b49c3,634701d4660f1387211b49c1,BiDyAlCeO6,BiDyAlCeO6,Bi,Dy,Al,Ce,3.0,3.0,3.0,3.0,0.25328,0.260136444,0.005912901990112818,0.006856444000000017,0.822327,4.40908,A:Bi-Dy|B:Al-Ce,other_B,Multinary_Oxides
False,,,634701d5103349a28b1b49a1,634701d4103349a28b1b499f,LaZnMnZrO6,LaZnMnZrO6,La,Zn,Mn,Zr,3.0,2.0,3.0,4.0,0.214098,0.19780264200000003,0.005902660918396889,-0.016295357999999982,0.859054,4.01054,A:La-Zn|B:Mn-Zr,magnetic_B_proxy,Multinary_Oxides
False,,,634701d5103349a28b1b49a8,634701d5103349a28b1b49a6,InNdCoHfO6,InNdCoHfO6,In,Nd,Co,Hf,3.0,3.0,2.0,4.0,0.105676,0.0997175908,0.005763845464413774,-0.0059584092000000005,0.829251,3.96747,A:In-Nd|B:Co-Hf,magnetic_B_proxy,Multinary_Oxides
False,,,634701d5660f1387211b49cf,634701d5660f1387211b49cd,BiY_CuSnO6,BiYCuSnO6,Bi,Y,Cu,Sn,3.0,3.0,2.0,4.0,0.132155,0.13296228799999998,0.006619212607272112,0.0008072879999999893,0.845344,3.32653,A:Bi-Y|B:Cu-Sn,other_B,Multinary_Oxides
False,,,634701d6660f1387211b49d7,634701d6660f1387211b49d5,K_W_MgSiO6,KWMgSiO6,K,W,Mg,Si,1.0,5.0,2.0,4.0,0.320791,0.32539455,0.006080575042937971,0.004603550000000012,0.912745,2.12288,A:K-W|B:Mg-Si,other_B,Multinary_Oxides
False,,,634701da103349a28b1b49cd,634701d9103349a28b1b49cb,EuZnCuNiO6,EuZnCuNiO6,Eu,Zn,Cu,Ni,3.0,2.0,3.0,4.0,0.197689,0.183895714,0.005728615573441806,-0.013793286000000016,0.892213,3.74084,A:Eu-Zn|B:Cu-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,634701db103349a28b1b49d4,634701da103349a28b1b49d1,HfK_CoV_O6,HfKCoVO6,Hf,K,Co,V,4.0,1.0,2.0,5.0,0.229306,0.20917004,0.005476987072684214,-0.02013596000000001,0.912228,3.28285,A:Hf-K|B:Co-V,magnetic_B_proxy,Multinary_Oxides
False,,,634701db660f1387211b49fb,634701db660f1387211b49f9,HfSrTbV_O6,HfSrTbVO6,Hf,Sr,Tb,V,4.0,2.0,4.0,2.0,0.134495,0.132918316,0.008174400344412426,-0.0015766839999999949,0.824145,4.32221,A:Hf-Sr|B:Tb-V,magnetic_B_proxy,Multinary_Oxides
False,,,634701dd103349a28b1b49e4,634701dc103349a28b1b49e1,HfK_CuFeO6,HfKCuFeO6,Hf,K,Cu,Fe,4.0,1.0,3.0,4.0,0.20267,0.200836878,0.011190398697015668,-0.0018331219999999926,0.949415,3.21834,A:Hf-K|B:Cu-Fe,magnetic_B_proxy,Multinary_Oxides
False,,,634701dd660f1387211b4a0e,634701dd660f1387211b4a0d,InLaCaSiO6,InLaCaSiO6,In,La,Ca,Si,3.0,3.0,2.0,4.0,0.207039,0.20239797199999998,0.011577699347680003,-0.004641028000000019,0.855262,3.0178,A:In-La|B:Ca-Si,other_B,Multinary_Oxides
False,,,634701dd660f1387211b4a13,634701dd660f1387211b4a11,MnSmAlGaO6,MnSmAlGaO6,Mn,Sm,Al,Ga,4.0,2.0,3.0,3.0,0.117769,0.13467729,0.005947535853611982,0.016908290000000006,0.831364,3.62451,A:Mn-Sm|B:Al-Ga,other_B,Multinary_Oxides
False,,,634701e0103349a28b1b49f8,634701df103349a28b1b49f6,SrZrAlGdO6,SrZrAlGdO6,Sr,Zr,Al,Gd,2.0,4.0,3.0,3.0,0.174045,0.182161472,0.010419397498155547,0.008116471999999986,0.848925,3.24924,A:Sr-Zr|B:Al-Gd,other_B,Multinary_Oxides
False,,,634701e0660f1387211b4a2e,634701e0660f1387211b4a2c,CaSrMnSmO6,CaSrMnSmO6,Ca,Sr,Mn,Sm,2.0,2.0,6.0,2.0,0.10187,0.10015733500000001,0.008726467805638771,-0.0017126649999999882,0.92296,3.84582,A:Ca-Sr|B:Mn-Sm,magnetic_B_proxy,Multinary_Oxides
False,,,634701e1103349a28b1b4a02,634701e1103349a28b1b4a00,BiCaCuNbO6,BiCaCuNbO6,Bi,Ca,Cu,Nb,5.0,2.0,1.0,4.0,0.0983257,0.11937418200000001,0.020527532270641295,0.021048482000000007,0.815253,3.36712,A:Bi-Ca|B:Cu-Nb,other_B,Multinary_Oxides
False,,,634701e3660f1387211b4a42,634701e2660f1387211b4a40,BaPrCoZnO6,BaPrCoZnO6,Ba,Pr,Co,Zn,2.0,4.0,4.0,2.0,0.101727,0.10952389580000002,0.007604534242388436,0.007796895800000023,0.932964,1.81724,A:Ba-Pr|B:Co-Zn,magnetic_B_proxy,Multinary_Oxides
False,,,634701e5660f1387211b4a4e,634701e4660f1387211b4a4c,BaK_CoNbO6,BaKCoNbO6,Ba,K,Co,Nb,2.0,1.0,4.0,5.0,0.149332,0.154442096,0.00912808239655679,0.005110096000000008,1.07758,4.22153,A:Ba-K|B:Co-Nb,magnetic_B_proxy,Multinary_Oxides
False,,,634701e6660f1387211b4a56,634701e5660f1387211b4a54,LaNaV_2O6,LaNaV2O6,La,Na,V,V,3.0,1.0,4.0,4.0,0.102851,0.0802808742,0.011789747963771247,-0.022570125799999993,0.991021,3.90671,A:La-Na|B:V-V,magnetic_B_proxy,Multinary_Oxides
False,,,634701e6660f1387211b4a5f,634701e6660f1387211b4a5d,CaSmFeNdO6,CaSmFeNdO6,Ca,Sm,Fe,Nd,2.0,2.0,6.0,2.0,0.179336,0.11057928399999999,0.003244887629176084,-0.06875671600000001,0.889586,4.13889,A:Ca-Sm|B:Fe-Nd,magnetic_B_proxy,Multinary_Oxides
False,,,634701e7660f1387211b4a62,634701e7660f1387211b4a60,BiPrFeZrO6,BiPrFeZrO6,Bi,Pr,Fe,Zr,3.0,3.0,2.0,4.0,0.0523553,0.040967701599999996,0.005932482833120529,-0.011387598400000004,0.846719,3.34101,A:Bi-Pr|B:Fe-Zr,magnetic_B_proxy,Multinary_Oxides
False,,,634701e8660f1387211b4a73,634701e8660f1387211b4a71,DySbNiSiO6,DySbNiSiO6,Dy,Sb,Ni,Si,3.0,3.0,2.0,4.0,0.209943,0.216953518,0.005764261786870028,0.007010518000000021,0.843984,3.22668,A:Dy-Sb|B:Ni-Si,magnetic_B_proxy,Multinary_Oxides
False,,,634701eb660f1387211b4a8a,634701eb660f1387211b4a88,BaCoFeTbO6,BaCoFeTbO6,Ba,Co,Fe,Tb,2.0,2.0,4.0,4.0,0.246944,0.240743706,0.01829015578286117,-0.006200293999999995,0.905847,4.06417,A:Ba-Co|B:Fe-Tb,magnetic_B_proxy,Multinary_Oxides
False,,,634701ec103349a28b1b4a5a,634701ec103349a28b1b4a58,BaNdCrInO6,BaNdCrInO6,Ba,Nd,Cr,In,2.0,2.0,5.0,3.0,0.229914,0.23529086999999999,0.0095161790464582,0.005376869999999978,0.995828,3.69599,A:Ba-Nd|B:Cr-In,magnetic_B_proxy,Multinary_Oxides
False,,,634701ec660f1387211b4a8e,634701eb660f1387211b4a8b,LaZrMgMnO6,LaZrMgMnO6,La,Zr,Mg,Mn,3.0,4.0,2.0,3.0,0.126254,0.130147922,0.0071189054598807516,0.003893921999999994,0.857356,1.34492,A:La-Zr|B:Mg-Mn,magnetic_B_proxy,Multinary_Oxides
False,,,634701ec660f1387211b4a92,634701ec660f1387211b4a8f,NaSnCrEuO6,NaSnCrEuO6,Na,Sn,Cr,Eu,1.0,2.0,6.0,3.0,0.201428,0.22113109399999997,0.016917027603559075,0.019703093999999977,0.901827,4.30898,A:Na-Sn|B:Cr-Eu,magnetic_B_proxy,Multinary_Oxides
False,,,634701ed660f1387211b4a9c,634701ed660f1387211b4a99,LaSmSiTbO6,LaSmSiTbO6,La,Sm,Si,Tb,3.0,2.0,4.0,3.0,0.34357,0.34157716600000004,0.004544503228223073,-0.0019928339999999434,0.939836,3.04042,A:La-Sm|B:Si-Tb,other_B,Multinary_Oxides
False,,,634701ed660f1387211b4a9e,634701ed660f1387211b4a9b,BaSmMnNdO6,BaSmMnNdO6,Ba,Sm,Mn,Nd,2.0,2.0,6.0,2.0,0.130968,0.1199458476,0.0028045596996571164,-0.011022152399999999,0.932502,3.73887,A:Ba-Sm|B:Mn-Nd,magnetic_B_proxy,Multinary_Oxides
False,,,634701ef660f1387211b4aa8,634701ef660f1387211b4aa5,Ba2GePrO6,Ba2GePrO6,Ba,Ba,Ge,Pr,2.0,2.0,4.0,4.0,0.10486,0.10006938680000002,0.002499205852002532,-0.004790613199999974,1.01837,3.53669,A:Ba-Ba|B:Ge-Pr,other_B,Multinary_Oxides
False,,,634701f2103349a28b1b4a8b,634701f2103349a28b1b4a89,EuSmBiLiO6,EuSmBiLiO6,Eu,Sm,Bi,Li,3.0,3.0,5.0,1.0,0.0298745,0.0464205368,0.005945508010093982,0.016546036800000004,0.8446,3.4294,A:Eu-Sm|B:Bi-Li,other_B,Multinary_Oxides
False,,,634701f5103349a28b1b4a9f,634701f5103349a28b1b4a9d,BiNdLiNbO6,BiNdLiNbO6,Bi,Nd,Li,Nb,5.0,2.0,1.0,4.0,0.0475157,0.07359675880000001,0.013197468608665724,0.026081058800000008,0.818843,3.11819,A:Bi-Nd|B:Li-Nb,other_B,Multinary_Oxides
False,,,634701f5660f1387211b4ad4,634701f5660f1387211b4ad1,EuNaMnPrO6,EuNaMnPrO6,Eu,Na,Mn,Pr,2.0,1.0,6.0,3.0,0.159665,0.151167718,0.013027632990613453,-0.008497281999999995,0.968448,4.18397,A:Eu-Na|B:Mn-Pr,magnetic_B_proxy,Multinary_Oxides
False,,,634701fb660f1387211b4b03,634701fb660f1387211b4b01,PrSrDySnO6,PrSrDySnO6,Pr,Sr,Dy,Sn,3.0,2.0,3.0,4.0,0.00278706,0.00402915188,0.0025641262472477777,0.0012420918799999998,0.870471,3.81266,A:Pr-Sr|B:Dy-Sn,other_B,Multinary_Oxides
False,,,634701ff660f1387211b4b1e,634701ff660f1387211b4b1c,GdNdSeV_O6,GdNdSeVO6,Gd,Nd,Se,V,3.0,3.0,4.0,2.0,0.34957,0.36092594,0.006651635147612189,0.011355940000000009,0.895035,2.21494,A:Gd-Nd|B:Se-V,magnetic_B_proxy,Multinary_Oxides
False,,,63470200103349a28b1b4af3,63470200103349a28b1b4af1,NdZnAlNbO6,NdZnAlNbO6,Nd,Zn,Al,Nb,2.0,2.0,3.0,5.0,0.221284,0.218140834,0.009446068681349928,-0.003143166000000003,0.898337,4.27802,A:Nd-Zn|B:Al-Nb,other_B,Multinary_Oxides
False,,,63470200660f1387211b4b27,63470200660f1387211b4b25,SnSrCoFeO6,SnSrCoFeO6,Sn,Sr,Co,Fe,4.0,2.0,3.0,3.0,0.129732,0.122188542,0.00647336227178118,-0.007543457999999989,0.880614,2.44405,A:Sn-Sr|B:Co-Fe,magnetic_B_proxy,Multinary_Oxides
False,,,63470201660f1387211b4b2f,63470201660f1387211b4b2d,GdSbAl2O6,GdSbAl2O6,Gd,Sb,Al,Al,3.0,3.0,3.0,3.0,0.135013,0.12473906000000001,0.010339842860442804,-0.010273939999999981,0.852731,3.02013,A:Gd-Sb|B:Al-Al,other_B,Multinary_Oxides
False,,,63470202103349a28b1b4af6,63470201103349a28b1b4af4,Ba2SiTiO6,Ba2SiTiO6,Ba,Ba,Si,Ti,2.0,2.0,4.0,4.0,0.229326,0.22209854,0.012075373790804578,-0.007227459999999991,1.11873,4.28933,A:Ba-Ba|B:Si-Ti,other_B,Multinary_Oxides
False,,,63470203103349a28b1b4b02,63470203103349a28b1b4b00,EuSmGeLaO6,EuSmGeLaO6,Eu,Sm,Ge,La,2.0,3.0,4.0,3.0,0.473869,0.133709856,0.005526188151436753,-0.340159144,0.873752,3.73993,A:Eu-Sm|B:Ge-La,other_B,Multinary_Oxides
False,,,63470205103349a28b1b4b0a,63470204103349a28b1b4b08,NaPrMnNdO6,NaPrMnNdO6,Na,Pr,Mn,Nd,1.0,3.0,6.0,2.0,0.121622,0.127069712,0.008082516040616312,0.005447712000000007,0.873753,4.35234,A:Na-Pr|B:Mn-Nd,magnetic_B_proxy,Multinary_Oxides
False,,,63470205103349a28b1b4b12,63470205103349a28b1b4b10,CeLaTiV_O6,CeLaTiVO6,Ce,La,Ti,V,4.0,3.0,3.0,2.0,0.0237508,0.04290258,0.006795444352947052,0.019151780000000004,0.879734,0.810511,A:Ce-La|B:Ti-V,magnetic_B_proxy,Multinary_Oxides
False,,,63470206103349a28b1b4b1b,63470206103349a28b1b4b19,Sr2BiTbO6,Sr2BiTbO6,Sr,Sr,Bi,Tb,2.0,2.0,5.0,3.0,-0.0538315,-0.0443427652,0.009773813904702692,0.009488734799999995,0.89591,4.03447,A:Sr-Sr|B:Bi-Tb,other_B,Multinary_Oxides
False,,,63470208103349a28b1b4b2e,63470208103349a28b1b4b2c,CeNdCoFeO6,CeNdCoFeO6,Ce,Nd,Co,Fe,4.0,2.0,2.0,4.0,0.0566647,0.0622513444,0.006422379631726609,0.0055866444,0.905713,2.06158,A:Ce-Nd|B:Co-Fe,magnetic_B_proxy,Multinary_Oxides
False,,,63470209660f1387211b4b73,63470209660f1387211b4b71,BaDyLaZrO6,BaDyLaZrO6,Ba,Dy,La,Zr,2.0,3.0,3.0,4.0,0.110359,0.11053530999999998,0.0020719391516523856,0.0001763099999999851,0.853282,4.28693,A:Ba-Dy|B:La-Zr,other_B,Multinary_Oxides
False,,,6347020d103349a28b1b4b4f,6347020d103349a28b1b4b4d,SnK_TbW_O6,SnKTbWO6,K,Sn,Tb,W,1.0,2.0,3.0,6.0,0.055262,0.06691263859999999,0.008036625609579049,0.011650638599999992,0.914348,4.12771,A:K-Sn|B:Tb-W,other_B,Multinary_Oxides
False,,,6347020f103349a28b1b4b62,6347020f103349a28b1b4b60,Nd2MnW_O6,Nd2MnWO6,Nd,Nd,Mn,W,2.0,2.0,2.0,6.0,0.0367201,0.0458928436,0.007682328419288275,0.009172743599999998,0.919406,3.89945,A:Nd-Nd|B:Mn-W,magnetic_B_proxy,Multinary_Oxides
False,,,6347020f103349a28b1b4b63,6347020f103349a28b1b4b61,BaCeNiSrO6,BaCeNiSrO6,Ba,Ce,Ni,Sr,2.0,4.0,4.0,2.0,0.249676,0.22346174,0.005967013473975067,-0.026214260000000017,0.87992,2.53232,A:Ba-Ce|B:Ni-Sr,magnetic_B_proxy,Multinary_Oxides
False,,,6347020f660f1387211b4b9e,6347020f660f1387211b4b9c,BiEuMgNiO6,BiEuMgNiO6,Bi,Eu,Mg,Ni,5.0,2.0,2.0,3.0,0.0848257,0.08168805999999999,0.005847115676026772,-0.003137640000000011,0.842693,1.79877,A:Bi-Eu|B:Mg-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,63470212103349a28b1b4b77,63470211103349a28b1b4b75,EuZnGaSbO6,EuZnGaSbO6,Eu,Zn,Ga,Sb,2.0,2.0,3.0,5.0,0.107557,0.0914503898,0.005362360949448963,-0.016106610199999996,0.888281,4.3213,A:Eu-Zn|B:Ga-Sb,other_B,Multinary_Oxides
False,,,63470214103349a28b1b4b87,63470214103349a28b1b4b85,CeNaInV_O6,CeNaInVO6,Ce,Na,In,V,3.0,1.0,3.0,5.0,0.109494,0.11629596680000001,0.004608411521583248,0.006801966800000017,0.944517,3.8153,A:Ce-Na|B:In-V,magnetic_B_proxy,Multinary_Oxides
False,,,63470214103349a28b1b4b89,63470214103349a28b1b4b88,CaTbSiSmO6,CaTbSiSmO6,Ca,Tb,Si,Sm,2.0,3.0,4.0,3.0,0.217822,0.216425828,0.002904480941402432,-0.001396172000000001,0.890261,3.48857,A:Ca-Tb|B:Si-Sm,other_B,Multinary_Oxides
False,,,63470215103349a28b1b4b8d,63470214103349a28b1b4b8b,InSrBiNiO6,InSrBiNiO6,In,Sr,Bi,Ni,3.0,2.0,3.0,4.0,0.0616619,0.06401032320000001,0.012081376071847678,0.002348423200000012,0.846559,4.3542,A:In-Sr|B:Bi-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,63470215660f1387211b4bd2,63470215660f1387211b4bcf,SmSrBiW_O6,SmSrBiWO6,Sm,Sr,Bi,W,2.0,2.0,3.0,5.0,0.143769,0.14813347999999998,0.004783426350295365,0.004364479999999976,0.883486,4.19987,A:Sm-Sr|B:Bi-W,other_B,Multinary_Oxides
False,,,63470217103349a28b1b4b9d,63470217103349a28b1b4b9b,LiZrGaSiO6,LiZrGaSiO6,Li,Zr,Ga,Si,1.0,4.0,3.0,4.0,0.182623,0.183379014,0.004256814616022169,0.0007560139999999993,0.853341,4.23021,A:Li-Zr|B:Ga-Si,other_B,Multinary_Oxides
False,,,63470217103349a28b1b4ba0,63470217103349a28b1b4b9e,EuSmHfSbO6,EuSmHfSbO6,Eu,Sm,Hf,Sb,2.0,3.0,4.0,3.0,0.120838,0.1228041852,0.002756746606114749,0.001966185199999998,0.892577,3.43159,A:Eu-Sm|B:Hf-Sb,other_B,Multinary_Oxides
False,,,63470217103349a28b1b4ba1,63470217103349a28b1b4b9f,BiLaCrY_O6,BiLaCrYO6,Bi,La,Cr,Y,3.0,3.0,3.0,3.0,0.0878019,0.0823037032,0.007083849825265302,-0.0054981968000000075,0.873437,2.61781,A:Bi-La|B:Cr-Y,magnetic_B_proxy,Multinary_Oxides
False,,,63470218660f1387211b4bec,63470218660f1387211b4be9,SnZrNiSbO6,SnZrNiSbO6,Sn,Zr,Ni,Sb,2.0,4.0,3.0,3.0,0.315922,0.27737443,0.020308395699350557,-0.038547569999999975,0.822692,4.15719,A:Sn-Zr|B:Ni-Sb,magnetic_B_proxy,Multinary_Oxides
False,,,63470219660f1387211b4bf6,63470219660f1387211b4bf3,Nd2SiZnO6,Nd2SiZnO6,Nd,Nd,Si,Zn,3.0,3.0,4.0,2.0,0.120635,0.113745444,0.002108945018363447,-0.006889556000000005,0.958363,1.79956,A:Nd-Nd|B:Si-Zn,other_B,Multinary_Oxides
False,,,6347021a660f1387211b4bfc,6347021a660f1387211b4bf9,BaGeFe2O6,BaGeFe2O6,Ba,Ge,Fe,Fe,2.0,4.0,3.0,3.0,0.616341,0.644825114,0.026042399119757167,0.02848411399999995,0.854061,3.00283,A:Ba-Ge|B:Fe-Fe,magnetic_B_proxy,Multinary_Oxides
False,,,6347021c103349a28b1b4bc0,6347021c103349a28b1b4bbe,InSmZnW_O6,InSmZnWO6,In,Sm,W,Zn,3.0,2.0,5.0,2.0,0.195298,0.14217493599999997,0.013308772437786288,-0.053123064000000025,0.856687,4.06077,A:In-Sm|B:W-Zn,other_B,Multinary_Oxides
False,,,6347021e103349a28b1b4bd5,6347021e103349a28b1b4bd3,LaTbAlNiO6,LaTbAlNiO6,La,Tb,Al,Ni,3.0,4.0,3.0,2.0,0.101675,0.09461655299999999,0.008430032376042219,-0.007058447000000009,0.885421,0.639904,A:La-Tb|B:Al-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,6347021f103349a28b1b4bd8,6347021e103349a28b1b4bd6,NaZrDyGeO6,NaZrDyGeO6,Na,Zr,Dy,Ge,1.0,4.0,3.0,4.0,0.14424,0.155686096,0.007826727301118901,0.011446095999999989,0.846795,4.31969,A:Na-Zr|B:Dy-Ge,other_B,Multinary_Oxides
False,,,63470220103349a28b1b4be5,63470220103349a28b1b4be2,DySmCoNiO6,DySmCoNiO6,Dy,Sm,Co,Ni,3.0,3.0,4.0,2.0,0.0210229,0.0137035309,0.0035179630000018195,-0.0073193691000000005,0.901121,2.16499,A:Dy-Sm|B:Co-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,63470220660f1387211b4c2e,63470220660f1387211b4c2b,Ce2InV_O6,Ce2InVO6,Ce,Ce,In,V,3.0,3.0,3.0,3.0,0.141911,0.136898002,0.011872491698924032,-0.0050129980000000185,0.913902,1.93281,A:Ce-Ce|B:In-V,magnetic_B_proxy,Multinary_Oxides
False,,,63470221103349a28b1b4be8,63470220103349a28b1b4be6,InNdNiTiO6,InNdNiTiO6,In,Nd,Ni,Ti,3.0,3.0,2.0,4.0,0.0819094,0.07729061179999999,0.0035261927605629026,-0.004618788200000001,0.861651,2.81851,A:In-Nd|B:Ni-Ti,magnetic_B_proxy,Multinary_Oxides
False,,,63470222660f1387211b4c3f,63470222660f1387211b4c3d,BiNdAlZrO6,BiNdAlZrO6,Bi,Nd,Al,Zr,3.0,2.0,3.0,4.0,0.21546,0.22579238800000004,0.0050894668648661,0.010332388000000026,0.927696,3.18198,A:Bi-Nd|B:Al-Zr,other_B,Multinary_Oxides
False,,,63470223660f1387211b4c46,63470223660f1387211b4c44,BiDyAlGaO6,BiDyAlGaO6,Bi,Dy,Al,Ga,3.0,3.0,3.0,3.0,0.0714664,0.0690234118,0.0014716671180063793,-0.002442988199999996,0.903416,2.18252,A:Bi-Dy|B:Al-Ga,other_B,Multinary_Oxides
False,,,63470225660f1387211b4c5a,63470225660f1387211b4c58,HfSnCoGaO6,HfSnCoGaO6,Hf,Sn,Co,Ga,4.0,2.0,3.0,3.0,0.233538,0.22755136599999998,0.01436054247021435,-0.0059866340000000184,0.838702,3.42018,A:Hf-Sn|B:Co-Ga,magnetic_B_proxy,Multinary_Oxides
False,,,6347022b103349a28b1b4c34,6347022a103349a28b1b4c32,CaEuAlSiO6,CaEuAlSiO6,Ca,Eu,Al,Si,2.0,3.0,3.0,4.0,0.118589,0.13137920600000003,0.006078186317054616,0.012790206000000026,0.995818,3.54406,A:Ca-Eu|B:Al-Si,other_B,Multinary_Oxides
False,,,6347022b103349a28b1b4c39,6347022b103349a28b1b4c37,LaSrCuNiO6,LaSrCuNiO6,La,Sr,Cu,Ni,3.0,2.0,3.0,4.0,0.0501687,0.062866988,0.00615956784320118,0.012698288000000002,1.0366,3.29113,A:La-Sr|B:Cu-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,6347022d103349a28b1b4c45,6347022d103349a28b1b4c43,TbK_LiMnO6,TbKLiMnO6,K,Tb,Li,Mn,1.0,3.0,1.0,7.0,0.459777,0.35195512799999995,0.009361497008498155,-0.10782187200000004,0.973591,3.84905,A:K-Tb|B:Li-Mn,magnetic_B_proxy,Multinary_Oxides
False,,,6347022e103349a28b1b4c49,6347022e103349a28b1b4c47,AlLaGeZnO6,AlLaGeZnO6,Al,La,Ge,Zn,3.0,3.0,4.0,2.0,0.140609,0.1272016352,0.006602397117866751,-0.013407364800000016,0.815692,4.39002,A:Al-La|B:Ge-Zn,other_B,Multinary_Oxides
False,,,6347022e660f1387211b4ca6,6347022e660f1387211b4ca3,SmK_FeSiO6,SmKFeSiO6,K,Sm,Fe,Si,1.0,3.0,4.0,4.0,0.211772,0.20712522599999997,0.009856194733198514,-0.00464677400000002,1.06113,4.293,A:K-Sm|B:Fe-Si,magnetic_B_proxy,Multinary_Oxides
False,,,6347022f660f1387211b4ca8,6347022e660f1387211b4ca5,NaPrCr2O6,NaPrCr2O6,Na,Pr,Cr,Cr,1.0,3.0,4.0,4.0,0.106857,0.124343294,0.005197088805329383,0.017486294,0.97345,4.05226,A:Na-Pr|B:Cr-Cr,magnetic_B_proxy,Multinary_Oxides
False,,,63470231660f1387211b4cbc,63470231660f1387211b4cb9,BaLiCrZrO6,BaLiCrZrO6,Ba,Li,Cr,Zr,2.0,1.0,5.0,4.0,0.293716,0.28344291,0.004971260292848295,-0.010273089999999985,0.93987,4.31618,A:Ba-Li|B:Cr-Zr,magnetic_B_proxy,Multinary_Oxides
